t,ekf_position,ekf_yaw,odom_position,odom_yaw
434.23900000000003,0.031148707040167364,0.003680277676177765,1.2915360015559108e-06,3.475396220975092e-08
434.339,0.03114852757370491,0.0036802761258085573,1.7401510963003866e-07,7.147313464132023e-09
434.339,0.031148788319148045,0.003680297602447916,9.366549912118631e-08,2.8623952822991707e-08
434.439,0.031142959319942255,0.0036099282049955645,5.250542135740542e-07,3.2552021517727114e-08
434.439,0.031143624799542698,0.0036099704867142406,1.1952512660128176e-06,7.483374019358568e-08
434.53900000000004,0.031144207947309526,0.0036100049210517605,5.974080083975449e-07,4.345260432382758e-08
434.53900000000004,0.031144591984174054,0.0036100371940392087,9.847645889803531e-07,7.572559177196355e-08
434.639,0.031244502335539572,0.0036327031302202076,6.823179623802539e-08,1.5438854229155456e-08
434.639,0.03124426504115614,0.003632705530956652,1.719803563368843e-07,1.783959067320093e-08
434.73900000000003,0.03124380582347057,0.00363268471394953,4.2918493441903846e-07,5.755013284356354e-09
434.73900000000003,0.03124327039471756,0.0036326741481927717,9.66538066462394e-07,1.6320770042472684e-08
434.83900000000006,0.03132217449941783,0.0036315699833950085,4.151018784901863e-07,1.0268488436849374e-08
434.83900000000006,0.03132194661134324,0.0036315691976858662,6.431926862415831e-07,1.1054197578538287e-08
434.939,0.03132196255138644,0.003631572319472724,3.627202565353582e-08,1.2723804894698303e-08
434.939,0.03132221999718359,0.0036315961495683303,2.950969377287556e-07,3.655390050141159e-08
435.03900000000004,0.03136267873727444,0.0034994425897294586,3.8501248529753223e-07,2.8691089876368246e-08
435.03900000000004,0.03136308276649663,0.0034994737979471926,7.919024417031792e-07,5.989930761021966e-08
435.139,0.03136336981971698,0.003499490337590852,3.0214425114452764e-07,2.756728729599395e-08
435.139,0.03136352329309466,0.0034995091668982604,4.5754017550549397e-07,4.639659470418828e-08
435.23900000000003,0.03129416035810139,0.0033845916823672844,5.0755562423197904e-08,9.57514536945187e-09
435.23900000000003,0.031293957733241465,0.0033845931516396075,2.5312169081713043e-07,1.1044417692629489e-08
435.33900000000006,0.03129362612536947,0.0033845771602815005,2.9809893158849836e-07,2.030410197611229e-09
435.33900000000006,0.03129333519246492,0.003384574389766785,5.895535355122258e-07,4.800924913522817e-09
435.439,0.031316070044654656,0.003216664413786293,2.0348525672761835e-07,2.1493943747906665e-09
435.439,0.03131601955290158,0.003216668761452299,2.537859482096178e-07,6.497060380568715e-09
435.53900000000004,0.03131609496629879,0.0032166691286382855,9.105903941245322e-08,1.0932189541830412e-08
435.53900000000004,0.03131631839536876,0.003216689564427332,3.1641686513712053e-07,3.136797858847775e-08
435.639,0.03133918798430724,0.0032795280816757025,2.511586457843364e-07,3.071519995845309e-08
435.639,0.03133940857459251,0.003279558779798787,4.7348412953683574e-07,6.141332304224842e-08
435.73900000000003,0.03133953052155028,0.003279550844794256,1.4577212892399505e-07,7.300185751624058e-09
435.73900000000003,0.03133955756333425,0.0032795533797539945,1.7424624184812645e-07,9.835145490146843e-09
435.83900000000006,0.03139464294836807,0.00322143466221854,6.300028016735852e-08,1.191509364193774e-08
435.83900000000006,0.0313945149823192,0.003221446368259199,1.9089015877417027e-07,2.362113430105317e-08
435.939,0.03139431542467214,0.0032214378489455386,1.6748341492423466e-07,4.1159309000979396e-09
435.939,0.03139417674115659,0.003221437163873969,3.062201300609852e-07,3.4308593302467815e-09
436.03900000000004,0.03133573315692711,0.0030699219309308487,9.047709041889227e-08,2.777350505218305e-09
436.03900000000004,0.031335732371173625,0.0030699287747022385,9.160289330978202e-08,4.066420885059902e-09
436.139,0.03133577305096988,0.0030699361329854084,6.55918805590011e-08,1.62341454729214e-08
436.139,0.03133589848505854,0.003069961983797937,1.9241458525290508e-07,4.2084958001353826e-08
436.23900000000003,0.03130944499636646,0.002903761371187722,1.3205146693765265e-07,4.613773125286395e-08
436.23900000000003,0.03130957563229347,0.0029037624792320684,2.6380042627622414e-07,4.724577559901437e-08
436.33900000000006,0.03167256940722109,0.0031944337300650115,0.0003641343711321787,0.00029069291427800915
436.33900000000006,0.03282020334738139,0.010534437353633382,0.0015149106807001986,0.007630696537846377
436.439,0.03278985297120851,0.014597712265575043,0.0015177393345975174,0.018268405492592725
436.439,0.035146454318341395,0.039607834313550166,0.003875710759546393,0.04327852754056784
436.53900000000004,0.0338897398637369,0.028435216649536948,0.0026922671566317986,0.027777518083724834
436.53900000000004,0.03747759984690048,0.06086644228865676,0.006279967273235341,0.06020874372284464
436.639,0.034883728893409856,0.03434088993397899,0.004578008823452515,0.043137398545193426
436.639,0.03977299393914837,0.0912670771955672,0.009483306550295697,0.10006358580678164
436.73900000000003,0.035828083269435554,0.053582882683959714,0.005741554509498909,0.05775355371891591
436.73900000000003,0.04187016706197319,0.11462881905499893,0.011879542352967004,0.11879949008995513
436.83900000000006,0.03235104733815215,0.05732341318796707,0.006704280561295418,0.0646098041383596
436.83900000000006,0.03945571282860508,0.13296698636337018,0.014069142537291465,0.14025337731376267
436.939,0.03330871097293032,0.07112159540965063,0.008234332501266305,0.07996726305187263
436.939,0.041316293772298195,0.15135794984284562,0.016832364169439246,0.16020361748506762
437.03900000000004,0.04290321111617661,0.08061520113918952,0.009220502226301464,0.07292850338496304
437.03900000000004,0.05190256260438785,0.14453485857359916,0.019100957843630216,0.13684816081937268
437.139,0.04306682802124056,0.06429181452867727,0.010332148665628467,0.05615045037584553
437.139,0.052680248999065704,0.11566702959558561,0.021232836272333855,0.10752566544275388
437.23900000000003,0.05114653514680281,0.017720282060879167,0.010596253296859556,0.04723321305488703
437.23900000000003,0.06077432005039293,0.058083378111534856,0.02152006554134797,0.08759630910554272
437.33900000000006,0.05091230078115126,0.005702852730754215,0.010627070033463635,0.03342149242350689
437.33900000000006,0.060242220306910774,0.03251001547165699,0.021578084709099696,0.06022865516440968
437.439,0.03586408426128219,0.014488546445037054,0.010656623028263501,0.022293339799603688
437.439,0.044919482493604654,0.0013907612110550804,0.021622470573288786,0.03817264745569582
437.53900000000004,0.03612486121940125,0.02582079294500339,0.01068163864223962,0.009896866657115089
437.53900000000004,0.04502626789373341,0.02319179626874579,0.021665613447516684,0.012525863333372689
437.639,0.03418199266415911,0.02477155995484015,0.010709135840417971,0.002233237658936238
437.639,0.04338162617238437,0.03357959059907367,0.02170121730262531,0.01104126830316976
437.73900000000003,0.0346841727881601,0.03532635382028171,0.010795551072246308,0.013259808285516872
437.73900000000003,0.04395369452539808,0.04530004525956399,0.021809567618017597,0.023233499724799152
437.83900000000006,0.035290355212994014,0.023507819351293424,0.010787864466470374,0.004811346815903006
437.83900000000006,0.045163053562440485,0.026054976066418822,0.021789721948340515,0.007358503531028403
437.939,0.03552571360725436,0.01860045743110006,0.01078429674585485,0.0027536606825557808
437.939,0.045376565793518606,0.021700904075732108,0.02178869161900245,0.00585410732718783
438.03900000000004,0.04417778237196952,0.01840563553665575,0.010781789077919907,0.001849851294015492
438.03900000000004,0.05478240053114998,0.018499631142171236,0.021784508987211255,0.0019438468995309766
438.139,0.044298802936299106,0.015776459618609184,0.010780534832124525,0.0006889506904732556
438.139,0.05487466484963392,0.015687492150211257,0.021777843655120352,0.0007779181588711826
438.23900000000003,0.03699978419382707,0.020366700748100097,0.010777906428339614,0.0002655813005960628
438.23900000000003,0.04736285522034732,0.020527248592461463,0.021777492787498617,0.0004261291449574323
438.33900000000006,0.03717951064232922,0.020421326102825432,0.01078139961967602,0.00010273469701971294
438.33900000000006,0.047502924366680535,0.02042902203174979,0.02177783344984435,0.00011043062594406904
438.439,0.04166579169714555,0.019186553448303334,0.010778624093519694,0.00022960736684041194
438.439,0.0522308321580542,0.01828783650544352,0.021775452323927247,0.0011283243097002238
438.53900000000004,0.041798997547914614,0.018462441621940325,0.010779186799994117,0.0010319900059845288
438.53900000000004,0.05233440587524028,0.017700302532669406,0.021777523716733187,0.0017941290952554478
438.639,0.03514313951529772,0.016513954710741796,0.01077819491359769,0.0006213311610361316
438.639,0.045261913741199415,0.01567219039198764,0.021778855792866213,0.0014630954797902882
438.73900000000003,0.03530551195430006,0.016339742666350743,0.010775998310548932,0.0009779264577367552
438.73900000000003,0.045378083816346386,0.01541887658440677,0.021773427467180643,0.001898792539680727
438.83900000000006,0.057438502547443655,0.021052098384332755,0.010778815746390393,0.0008509257168001216
438.83900000000006,0.0682785155073744,0.019792617341270576,0.021775079610603265,0.002110406759862293
438.939,0.05752369648603667,0.020649700122103987,0.010776086128935793,0.0014825629116692607
438.939,0.06834596342179652,0.01937244720584408,0.021773403780898336,0.0027598158279291685
439.03900000000004,0.04123100370096767,0.0011006889796372212,0.010776367806199852,0.0014765125647546729
439.03900000000004,0.052035539041100115,0.003888937215633215,0.02176987503934294,0.006466138760025109
439.139,0.04121323516072181,0.002887354464629066,0.010770235270456782,0.006953448655763194
439.139,0.051993291756154206,0.007808083515737918,0.021762394140875718,0.011874177706872047
439.23900000000003,0.032203454994168206,0.01887863650573851,0.010777303452019035,0.002286587386096439
439.23900000000003,0.04280289941505004,0.018905606793044868,0.021775372978044435,0.0022596170987900788
439.33900000000006,0.032353881555339956,0.022617169171619714,0.010780855419464929,0.000547342946086049
439.33900000000006,0.04291827424638765,0.022100669289701447,0.0217781238178773,3.084306416778482e-05
439.439,0.039065616411987636,0.016483008098480138,0.010777792154628422,0.0010427129580161676
439.439,0.049837026627670394,0.014924362482185982,0.021773483613280565,0.0026013585743103196
439.53900000000004,0.039143511031544585,0.015517014173818122,0.01077674912369267,0.002002170781360002
439.53900000000004,0.04989013163219132,0.013645723532572207,0.021773227779193414,0.003873461422605917
439.639,0.032366067999970244,0.02034215011605922,0.010777566537441814,0.0013893610203561393
439.639,0.04268178766132274,0.020144377769424127,0.0217781575738919,0.0015871333669912335
439.73900000000003,0.032560878761900745,0.022138570236366117,0.010781622407879771,0.0008074075972659411
439.73900000000003,0.04283519526550331,0.022390825443539653,0.02178202065528576,0.001059662804439476
439.83900000000006,0.05418579694468578,0.007992397881480207,0.010778205744458449,0.0007652698455036244
439.83900000000006,0.06498749891018213,0.011958508433985937,0.021771051867488036,0.004731380398009355
439.939,0.05412290801998316,0.013004696043457109,0.010769042040653246,0.0073942082489080185
439.939,0.06490350066263531,0.019400721406505728,0.021758035992396587,0.013790233611956637
440.03900000000004,0.03387352020027308,0.0018078514341470786,0.010775320623094081,0.0028111786523987714
440.03900000000004,0.04421091567809577,0.002232123147244636,0.02177273549604891,0.0032354503654963285
440.139,0.03387231855191997,0.0016331684423134263,0.010777032648774639,0.0015110491289112016
440.139,0.044197027984801365,0.0013280625725022865,0.021773188118868234,0.004472280143726914
440.23900000000003,0.043313514330842746,0.057047008518044784,0.010679585655866138,0.002346345138698469
440.23900000000003,0.05418451093171804,0.06350628785972989,0.02166618849371713,0.008805624480383578
440.33900000000006,0.043209042209989,0.0648319697053259,0.01075611560945718,0.01567062780518169
440.33900000000006,0.05406923150775835,0.08168929689419535,0.02172923140555208,0.03252795499405114
440.439,0.05523896051745387,0.017613331317642977,0.010768081655842152,0.00851535774551615
440.439,0.06620308141413729,0.015585702426505588,0.0217679145304364,0.00648772885437876
440.53900000000004,0.05522175819853257,0.004311347085249828,0.01078070406476082,0.0015362134416030402
440.53900000000004,0.0661849494271676,0.008640088141450564,0.021775444954248453,0.0027925276145976947
440.639,0.045861890252449,0.010141587419132845,0.010773188900280528,0.004919001231066922
440.639,0.05682381295346204,0.0117896399931543,0.021769517822564224,0.006567053805088374
440.73900000000003,0.0458399599209037,0.007060005409223136,0.010777727580335456,0.0004868063426020086
440.73900000000003,0.05680311705777838,0.009355643095848574,0.021773416740575133,0.0027824440292274484
440.83900000000006,0.0475577880627642,0.0028370677633173806,0.010515370957654181,0.003321624366896092
440.83900000000006,0.05810812826131727,0.004761486207644605,0.021090903778099083,0.005246042811223317
440.939,0.04713704714334215,0.0016683539239177314,0.010104409828860112,0.0006350487826674023
440.939,0.05685730415460641,0.003682395595879129,0.0198492748566659,0.0026490904546287997
441.03900000000004,0.07147945009257059,0.016702131013845767,0.009600792321081814,0.0029967955035024034
441.03900000000004,0.08135415205028133,0.02191274906781704,0.019475496517903895,0.008207413557473675
441.139,0.07105550009285566,0.01972725828703914,0.009190252162185518,0.00660051703719744
441.139,0.08009726919741238,0.023134452126658323,0.0182323322178545,0.010007710876816622
441.23900000000003,0.050642641182730604,0.0036275265913494614,0.008240995400694952,0.002311952164657738
441.23900000000003,0.05843478283822594,0.005782093435819258,0.01603356001412728,0.004466519009127534
441.33900000000006,0.04959185323109256,0.0030655892569164673,0.00719793070504462,0.002750107783414224
441.33900000000006,0.05642050855857678,0.00518211176057326,0.014027320745105104,0.0048666302870710165
441.439,0.0637116991615066,0.010727972180264445,0.006737760356228582,0.002333029464532954
441.439,0.07058722431371112,0.017050816186247264,0.013615509897830348,0.008655873470515774
441.53900000000004,0.06344615573452377,0.015481225677267396,0.006482232293796038,0.008911247129962163
441.53900000000004,0.06969803054021595,0.018546126407942287,0.012734653111921575,0.011976147860637054
441.639,0.029903057390511613,0.004254856848629585,0.005820740400539875,0.0001227737018356656
441.639,0.03496650995688272,0.0010300288447446795,0.01088506803067642,0.005162111991538598
441.73900000000003,0.02818689015548041,0.00042989273102089776,0.004115292328228604,0.007932459620830778
441.73900000000003,0.0323564648179336,0.004193305739381481,0.008284881688464654,0.012555658091233157
441.83900000000006,0.039941157698517596,0.007725398804522055,0.004178443214157896,0.0023321267965659143
441.83900000000006,0.0442142184905042,0.013615427128897073,0.008452972063941048,0.008222155120940931
441.939,0.039633418460370516,0.010364309003901173,0.003886410848305357,0.008314587746224289
441.939,0.04355588835832095,0.01634420130599379,0.007809177799389983,0.014294480048316904
442.03900000000004,0.03586537790395645,0.0020859213722983494,0.0036290568554353674,0.0019963218720679965
442.03900000000004,0.0393263037199131,1.5914200580002813e-05,0.007091218931123634,7.368529965035009e-05
442.139,0.03481828778082288,0.00308922866979211,0.0025846471148460374,0.00120841787616377
442.139,0.03702821157433368,0.0025263387258041003,0.004795302361502091,0.0006455279321757601
442.23900000000003,0.0387739933138777,0.00037058079745588834,0.003065765429124716,0.0009781467362228735
442.23900000000003,0.04225552310331176,0.013036979769628363,0.006547275733954067,0.01364454570839535
442.33900000000006,0.039801043620751375,0.015237266737150534,0.004067532287633094,0.020291031356008293
442.33900000000006,0.044552280542619664,0.0392249314687787,0.008821770236390436,0.04427869608763646
442.439,0.0435685751212884,0.013332637745334441,0.005299608718810952,0.027027625351287776
442.439,0.04956328260052812,0.05036513724106162,0.011314050726646182,0.06406012484701495
442.53900000000004,0.044855062885149365,0.027359633409430373,0.006508281785792765,0.04368923732262653
442.53900000000004,0.052041627668385146,0.07766021746918428,0.01378158187222576,0.09398982138238043
442.639,0.06310878093471879,0.02067024318235644,0.007719047304239011,0.05285102922470952
442.639,0.07139421908847836,0.0813506596402621,0.016247600471924913,0.1135314456826152
442.73900000000003,0.06434544840935492,0.0321440018154574,0.008924244795044164,0.0664380613067056
442.73900000000003,0.0735243866689352,0.10681137869105972,0.018705713076012383,0.14110543818230792
442.83900000000006,0.05116661779484249,0.044040039261211916,0.010126699628364126,0.0778775571041238
442.83900000000006,0.06103323983681047,0.12926647516845138,0.02116093083240653,0.16310399301136325
442.939,0.051583521810818496,0.054932023991185686,0.010907012669234033,0.090060768073986
442.939,0.0607219109190556,0.15550947232425907,0.022044053670769826,0.19063821640705944
443.03900000000004,0.05453412183785546,0.05814083765474276,0.01094298617065063,0.10303986489797401
443.03900000000004,0.06281639712638973,0.1611051462365457,0.0220823934504346,0.20600417347977698
443.139,0.05385047925825414,0.05708360941865731,0.010942036913072028,0.098830693786037
443.139,0.06077326212111945,0.14901099281035632,0.022069506428761928,0.19075807717773602
443.23900000000003,0.05491114235039477,0.05846302513715611,0.010923165480685136,0.08150481987461286
443.23900000000003,0.06258680808845483,0.13631657126143815,0.022037597229037798,0.1593583659988949
443.33900000000006,0.05421924723644204,0.04639112199639342,0.010906025673588709,0.07245079657932467
443.33900000000006,0.060850087288123834,0.11427675315028217,0.022010757830777394,0.14033642773321342
443.439,0.05191731681133121,0.041144832425157485,0.01088088041623427,0.0543865144547962
443.439,0.0578494718471486,0.08554788515395906,0.02195744596173323,0.09878956718359777
443.53900000000004,0.05137651206969446,0.02416126184738082,0.010862561672524609,0.04418562347343602
443.53900000000004,0.056595002795117734,0.06489525415581421,0.021929360185795714,0.0849196157818694
443.639,0.04426087602353385,0.035321236673135914,0.010731962176102347,0.033310263624124314
443.639,0.05159346317994799,0.05943268767307231,0.021691402321266477,0.05742171462406071
443.73900000000003,0.04367064932360407,0.023854572714428035,0.010691955776252747,0.021508008766674802
443.73900000000003,0.05066053749631152,0.03975626764531436,0.02150942537089263,0.037409703697561136
443.83900000000006,0.04059758069442959,0.016415635694107422,0.010214043996496891,0.012783554470817582
443.83900000000006,0.048736129830965404,0.025810042172226266,0.02073193459292123,0.022177960948936426
443.939,0.039290890607262846,0.023639551457682706,0.009932915247763678,0.005682920689049631
443.939,0.047219527700917405,0.022643823147741934,0.020413878123786623,0.004687192379108862
444.03900000000004,0.03440430233875929,0.0035461631535239624,0.010698771720511013,0.01167727453813383
444.03900000000004,0.04269695549335607,0.02689911125482758,0.021741982187148273,0.04212254894648537
444.139,0.03459672446561591,0.018295226036769807,0.010815657464688171,0.03036843867630923
444.139,0.043159407937173586,0.03272595703511616,0.02178417640263554,0.04479916967465558
444.23900000000003,0.03852200406688054,0.009296127888780705,0.010773174913033319,0.0072585070306467325
444.23900000000003,0.04830424728150086,0.004976441094872496,0.021748671853493294,0.021531076014299932
444.33900000000006,0.03835232255555482,0.007930250003872208,0.010757606596632876,0.013711633549302993
444.33900000000006,0.048273231334602595,0.004611494204423305,0.02174696159371012,0.017030389348751895
444.439,0.034126546518834754,0.0048746140633882384,0.010776890134485627,0.0009848231830527632
444.439,0.042756288180019385,0.0009459734209512628,0.02176988663344464,0.004835764301286737
444.53900000000004,0.03405017161881779,0.000869713311041298,0.010765870536609917,0.010751123999077907
444.53900000000004,0.04280104742088023,0.007352439977589053,0.021757437851603497,0.01723385066562566
444.639,0.036033845941400605,0.006294642172782361,0.010777003846315834,0.00070577065930022
444.639,0.046128520367623785,0.006884548268501157,0.02177501229836782,0.00011586456358142483
444.73900000000003,0.03593930131523236,0.01009777290436159,0.010775551929859333,0.0008955816996703558
444.73900000000003,0.046059764482537915,0.00867722134794019,0.021774214870366043,0.002316133256091757
444.83900000000006,0.034230942812573155,0.008062320947592239,0.010775929012304326,3.3007662726791676e-05
444.83900000000006,0.043861934942925555,0.009348369156586323,0.021770835716837213,0.0013190558717208756
444.939,0.03432150254314969,0.009750047827425503,0.010772304162434743,0.004348798179236613
444.939,0.04396396032782838,0.013770145748716878,0.021766486111262688,0.00836889610052799
445.03900000000004,0.04061784773809776,0.0008500879321653998,0.010776079151204931,0.00117243742658818
445.03900000000004,0.05114921453482782,0.0003816416544726309,0.021780363270655825,5.929216004985083e-05
445.139,0.04061355239927219,0.0036310301483546414,0.010783446346940685,0.0024141943686111778
445.139,0.0511349334539851,0.005542328276070151,0.021786339180729534,0.004325492496326688
445.23900000000003,0.04339117518007829,0.0028929607711700722,0.010780120595107044,0.0009280437546980713
445.23900000000003,0.05389791848085305,0.0035573189559784946,0.021781002478791462,0.0015924019395064935
445.33900000000006,0.04337732463289091,0.0023304692251656656,0.010779395876101142,0.0011125190060494727
445.33900000000006,0.053882280772595645,0.0037008059613655724,0.021782587841320263,0.002482855742249379
445.439,0.03624279966315334,0.0013636409571319839,0.010780554496286713,0.0009274692349803271
445.439,0.046491614334411936,0.0012450418626239188,0.021779204153539424,0.0010460683294883921
445.53900000000004,0.036260398583143935,0.0023029954263281143,0.01077976820997632,4.9040407230693805e-05
445.53900000000004,0.046506066919081664,0.0016592547063604135,0.021781271880822777,0.0006927811271983941
445.639,0.046379216739334594,0.0023437444222155768,0.010782726871974652,0.001053050933620292
445.639,0.057036802785002914,0.00428712657026209,0.021786903399727903,0.002996433081666805
445.73900000000003,0.04637025145693957,0.0034165756621303833,0.010783351673824132,0.0022343175309986196
445.73900000000003,0.057020704762285185,0.005212901484077603,0.021787849014487676,0.00403064335294584
445.83900000000006,0.03265996701238599,0.003074636104466455,0.010782647794406993,0.0013182514369450282
445.83900000000006,0.042995671379378826,0.002144043439460841,0.021784504859607576,0.002248844101950642
445.939,0.032693948127644853,0.0037160173990628542,0.010781305032821351,0.000845105330493312
445.939,0.04301593304270445,0.0026377210834517824,0.021782605816263678,0.0019234016461043835
446.03900000000004,0.03862918658107229,0.0007639759162655912,0.01078222106079378,0.0013069442851921798
446.03900000000004,0.049346378748990394,0.003531657961293233,0.021786642015095944,0.0040746263302198224
446.139,0.03863052593975166,0.0025854939845163516,0.010784921996952529,0.003696374822710402
446.139,0.04933496107064817,0.005600710328169833,0.02179035440764196,0.006711591166363884
446.23900000000003,0.039843443273909894,0.0011573165450504685,0.010784341490404026,0.0020176235614721705
446.23900000000003,0.05061917053528768,0.003482062831719701,0.02178922094799332,0.004342369848141403
446.33900000000006,0.03984925067587329,0.001153978752369278,0.010785006057486717,0.0029986994370599374
446.33900000000006,0.05061479993811626,0.004016478932754419,0.021790400951672423,0.005861199617445078
446.439,0.041042574297381035,1.2980679574670086e-05,0.010784415593017767,0.0021043887978546283
446.439,0.051873170982439994,0.002281949199128386,0.021788302958583063,0.004373357317408344
446.53900000000004,0.04105258871135935,2.85011315553918e-06,0.010784921389969275,0.0028875276696817
446.53900000000004,0.05187331997515987,0.0029001813998820736,0.021788919738200158,0.005784858956408234
446.639,0.03340669726431086,0.004847812965175613,0.010784245750740103,0.002244096689187347
446.639,0.044108755196977795,0.007324116407294412,0.021788561357839378,0.004720400131306146
446.73900000000003,0.033339368097078215,0.005003553456638943,0.010734065179900628,0.0032082269254619655
446.73900000000003,0.04386549998206268,0.008307887352199173,0.021566574911492064,0.006512560821022195
446.83900000000006,0.0386614183305295,0.011729259126966927,0.010125251351507948,0.0017520443698735844
446.83900000000006,0.048663615588346296,0.021136022767132223,0.02030298547624431,0.011158808010038879
446.939,0.037821771378697286,0.015148754969608602,0.009218056092479837,0.0005408204837907271
446.939,0.04698826289725617,0.005726504854267457,0.01856564401202796,0.00888142963155042
447.03900000000004,0.03819078071097369,0.010406153578394639,0.008544730797213372,0.007091262408981225
447.03900000000004,0.046735588317961804,0.013919372160241639,0.017176529346538252,0.010604480990828224
447.139,0.03751962923840533,0.006316578368587789,0.007865581566157968,0.0052303031171146985
447.139,0.04534007572657395,0.014029711520522126,0.015777242469185212,0.012943436269049036
447.23900000000003,0.03357225203474332,0.004654349485020527,0.007108740962174971,0.005969902904437219
447.23900000000003,0.040420141208878706,0.0054457600066945,0.01418352506655361,0.0051784923827632445
447.33900000000006,0.03301567382110481,0.012205233429580797,0.006486873935269762,0.002679944273815904
447.33900000000006,0.039273766162814486,0.011594029231202452,0.01296222451209547,0.0020687400754375584
447.439,0.03896055517891852,0.0020710656424026697,0.006159198799885157,0.003356129038869282
447.439,0.04507498445844362,0.0070248348945156636,0.012378647642338035,0.008309898290982276
447.53900000000004,0.038565642806393505,0.004795811655773141,0.005752083146187495,0.004752299016861805
447.53900000000004,0.04415790501210916,0.008357683742374444,0.011451842193003114,0.008314171103463108
447.639,0.04054610042380633,0.0030884138734448285,0.005357355984416726,0.0034272271197244297
447.639,0.04579351024957369,0.000823495997535284,0.010685758503283007,0.007339136990704542
447.73900000000003,0.04018077454040658,0.0028784073466342486,0.00496619905076105,0.0036524093789652716
447.73900000000003,0.04497807049927591,7.185959494315775e-05,0.009846499324942231,0.006602676320542677
447.83900000000006,0.04626617090427722,0.0011366409056409177,0.005143657129392952,0.0029974803008547823
447.83900000000006,0.0511066115700346,0.0066962927707935336,0.010005986461232788,0.010830413977289233
447.939,0.04559732657777619,0.004489057078955971,0.004452778001572856,0.010972289116696787
447.939,0.04990236971567253,0.01238721660406017,0.008786692900975257,0.018870448641800985
448.03900000000004,0.052410302382425326,0.04072743074186391,0.004210738338906925,0.0039217318385346145
448.03900000000004,0.05665490044558586,0.03908095449215687,0.008466485390185633,0.005568208088241655
448.139,0.052270928647061336,0.04534425536583786,0.004022001318037097,0.0010066401952838477
448.139,0.056165618796591744,0.043734438547903376,0.007929817675120424,0.002616457013218332
448.23900000000003,0.045454775301660845,0.0011103908913735472,0.003919136581992894,0.0020541958031361496
448.23900000000003,0.049014045494617596,0.012615794310885442,0.007494736491103418,0.013559599222648044
448.33900000000006,0.04446458126398451,0.012171669323035482,0.0029005513486485596,0.017506762419542077
448.33900000000006,0.046567413508118105,0.017589743779343636,0.005020064537431018,0.02292483687585023
