run_id,validation_gate,t,association_count,update_applied
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,455.53900000000004,5.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,455.73900000000003,5.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,455.939,6.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,456.139,6.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,456.33900000000006,5.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,456.53900000000004,5.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,456.73900000000003,5.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,456.939,5.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,457.139,6.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,457.33900000000006,5.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,457.53900000000004,6.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,457.73900000000003,5.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,457.939,5.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,458.139,6.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,458.33900000000006,6.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,458.53900000000004,7.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,458.73900000000003,7.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,458.939,6.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,459.139,6.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,459.33900000000006,6.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,459.53900000000004,6.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,459.73900000000003,6.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,459.939,6.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,460.139,7.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,460.33900000000006,7.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,460.53900000000004,7.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,460.73900000000003,7.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,460.939,7.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,461.139,6.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,461.33900000000006,7.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,461.53900000000004,8.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,461.73900000000003,7.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,461.939,6.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,462.139,6.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,462.33900000000006,6.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,462.53900000000004,7.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,462.73900000000003,7.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,462.939,8.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,463.139,7.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,463.33900000000006,8.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,463.53900000000004,7.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,463.73900000000003,7.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,463.939,7.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,464.139,7.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,464.33900000000006,8.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,464.53900000000004,9.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,464.73900000000003,8.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,464.939,8.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,465.139,8.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,465.33900000000006,9.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,465.53900000000004,9.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,465.73900000000003,10.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,465.939,9.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,466.139,9.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,466.33900000000006,10.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,466.53900000000004,9.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,466.73900000000003,10.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,466.939,8.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,467.139,10.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,467.33900000000006,11.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,467.53900000000004,10.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,467.73900000000003,10.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,467.939,9.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,468.139,9.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,468.33900000000006,10.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,468.53900000000004,9.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,468.73900000000003,10.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,468.939,10.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,469.139,10.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,469.33900000000006,10.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,469.53900000000004,10.0,1.0
hw4_b_ekf_corrected_gate_3p0_20260623_013246,3.0,469.73900000000003,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,439.639,13.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,439.83900000000006,13.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,440.03900000000004,13.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,440.23900000000003,13.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,440.439,13.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,440.639,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,440.83900000000006,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,441.03900000000004,13.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,441.23900000000003,13.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,441.439,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,441.639,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,441.83900000000006,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,442.03900000000004,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,442.23900000000003,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,442.439,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,442.639,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,442.83900000000006,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,443.03900000000004,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,443.23900000000003,13.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,443.439,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,443.639,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,443.83900000000006,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,444.03900000000004,11.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,444.23900000000003,11.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,444.439,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,444.639,11.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,444.83900000000006,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,445.03900000000004,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,445.23900000000003,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,445.439,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,445.639,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,445.83900000000006,11.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,446.03900000000004,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,446.23900000000003,11.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,446.439,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,446.639,11.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,446.83900000000006,12.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,447.03900000000004,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,447.23900000000003,9.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,447.439,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,447.639,9.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,447.83900000000006,9.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,448.03900000000004,8.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,448.23900000000003,8.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,448.439,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,448.639,8.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,448.83900000000006,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,449.03900000000004,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,449.23900000000003,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,449.439,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,449.639,8.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,449.83900000000006,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,450.03900000000004,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,450.23900000000003,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,450.439,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,450.639,8.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,450.83900000000006,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,451.03900000000004,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,451.23900000000003,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,451.439,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,451.639,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,451.83900000000006,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,452.03900000000004,6.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,452.23900000000003,6.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,452.439,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,452.639,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,452.83900000000006,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,453.03900000000004,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,453.23900000000003,6.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,453.439,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,453.639,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,453.83900000000006,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,454.03900000000004,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,454.23900000000003,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,454.439,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,454.639,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,454.83900000000006,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,455.03900000000004,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,455.23900000000003,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,455.439,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,455.639,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,455.83900000000006,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,456.03900000000004,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,456.23900000000003,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,456.439,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,456.639,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,456.83900000000006,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,457.03900000000004,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,457.23900000000003,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,457.439,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,457.639,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,457.83900000000006,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,458.03900000000004,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,458.23900000000003,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,458.439,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,458.639,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,458.83900000000006,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,459.03900000000004,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,459.23900000000003,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,459.439,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,459.639,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,459.83900000000006,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,460.03900000000004,4.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,460.23900000000003,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,460.439,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,460.639,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,460.83900000000006,6.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,461.03900000000004,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,461.23900000000003,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,461.439,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,461.639,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,461.83900000000006,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,462.03900000000004,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,462.23900000000003,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,462.439,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,462.639,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,462.83900000000006,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,463.03900000000004,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,463.23900000000003,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,463.439,6.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,463.639,5.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,463.83900000000006,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,464.03900000000004,6.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,464.23900000000003,6.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,464.439,6.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,464.639,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,464.83900000000006,6.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,465.03900000000004,6.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,465.23900000000003,6.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,465.439,6.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,465.639,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,465.83900000000006,6.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,466.03900000000004,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,466.23900000000003,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,466.439,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,466.639,8.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,466.83900000000006,6.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,467.03900000000004,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,467.23900000000003,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,467.439,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,467.639,6.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,467.83900000000006,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,468.03900000000004,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,468.23900000000003,6.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,468.439,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,468.639,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,468.83900000000006,8.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,469.03900000000004,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,469.23900000000003,8.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,469.439,8.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,469.639,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,469.83900000000006,7.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,470.03900000000004,9.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,470.23900000000003,8.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,470.439,9.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,470.639,8.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,470.83900000000006,9.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,471.03900000000004,9.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,471.23900000000003,9.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,471.439,9.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,471.639,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,471.83900000000006,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,472.03900000000004,11.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,472.23900000000003,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,472.439,11.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,472.639,9.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,472.83900000000006,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,473.03900000000004,9.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,473.23900000000003,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,473.439,9.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,473.639,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,473.83900000000006,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,474.03900000000004,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,474.23900000000003,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,474.439,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,474.639,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,474.83900000000006,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,475.03900000000004,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,475.23900000000003,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,475.439,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,475.639,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,475.83900000000006,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,476.03900000000004,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,476.23900000000003,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,476.439,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,476.639,10.0,1.0
hw4_b_ekf_corrected_gate_4p0_20260623_013513,4.0,476.83900000000006,10.0,1.0
